prefectural_bureau,station_id,prec_no,block_no,station_type,url_station_type,station_name,katakana_name,romaji_name,location,latitude_decimal,longitude_decimal,elevation,observation_start_date,observation_start_date_rain,observation_start_date_other,weather_info_name,anemometer_height,thermometer_height,notes1,notes2,rainfall_YN,temperature_YN,wind_YN,sunshine_YN,relative_humidity_YN,atmospheric_pressure_YN,snowfall_YN
福島,36056,36,1293,四,a,茂庭,ﾓﾆﾜ,moniwa,福島市飯坂町茂庭字滑滝道,37.891666666666666,140.43666666666667,200,平4.10.23,1992-10-23,1992-10-23,福島市茂庭,6.4,3,36950,－,Y,Y,Y,Y,Y,N,Y
福島,36066,36,0281,四,a,梁川,ﾔﾅｶﾞﾜ,yanagawa,伊達市梁川町粟野字作田,37.85166666666667,140.58833333333334,43,#昭51.12.6,1974-11-01,1976-12-06,伊達市梁川,9.3,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36106,36,1282,四,a,桧原,ﾋﾊﾞﾗ,hibara,耶麻郡北塩原村桧原字墓下,37.721666666666664,140.05833333333334,824,昭53.10.26,1978-10-26,1978-10-26,北塩原村桧原,9.3,4,－,－,Y,Y,Y,Y,Y,N,N
福島,36127,36,47595,官,s,福島,ﾌｸｼﾏ,fukushima,福島市松木町　福島地方気象台,37.75833333333333,140.47,67,令3.3.18,2021-03-18,2021-03-18,福島,－,1.5,36955,気温、雨、日照,Y,Y,Y,Y,Y,Y,Y
福島,36127,36,47595,官,s,福島,ﾌｸｼﾏ,fukushima,福島市八島田字琵琶渕,37.76833333333333,140.435,88,令3.3.18,2021-03-18,2021-03-18,福島,12,1.5,－,風,Y,Y,Y,Y,Y,Y,N
福島,36151,36,0285,四,a,相馬,ｿｳﾏ,souma,相馬市成田字五郎右エ門橋,37.78333333333333,140.925,9,#昭51.12.7,1974-11-01,1976-12-07,相馬,6.5,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36176,36,0286,四,a,喜多方,ｷﾀｶﾀ,kitakata,喜多方市字押切,37.65833333333333,139.86333333333334,212,#昭51.12.13,1974-11-01,1976-12-13,喜多方,9.9,3.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36196,36,1116,四,a,鷲倉,ﾜｼｸﾗ,washikura,福島市土湯温泉町字鷲倉山国有林,37.66833333333334,140.26,1220,昭51.11.16,1976-11-16,1976-11-16,福島市鷲倉,6.4,3,－,－,Y,Y,Y,Y,Y,N,N
福島,36221,36,1130,四,a,飯舘,ｲｲﾀﾃ,iitate,相馬郡飯舘村飯樋字笠石,37.665,140.72666666666666,463,昭51.12.4,1976-12-04,1976-12-04,飯舘,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36231,36,0288,雨,a,原町,ﾊﾗﾏﾁ,haramachi,南相馬市原町区高見町,37.638333333333335,140.98333333333332,17,#,1974-11-01,1974-11-01,南相馬市原町,－,－,－,－,Y,N,N,N,N,N,N
福島,36251,36,1031,四,a,西会津,ﾆｼｱｲﾂﾞ,nishiaizu,耶麻郡西会津町尾野本字樋ノ口原乙,37.58833333333333,139.65666666666667,165,(昭50.5.21)昭51.11.24,1975-05-21,1976-11-24,西会津,9.9,3,36905,－,Y,Y,Y,Y,Y,N,Y
福島,36276,36,0290,四,a,猪苗代,ｲﾅﾜｼﾛ,inawashiro,耶麻郡猪苗代町大字千代田字中島,37.55166666666667,140.10833333333332,519,#昭51.11.30,1974-11-01,1976-11-30,猪苗代,9.9,3.5,36910,－,Y,Y,Y,Y,Y,N,Y
福島,36291,36,0291,四,a,二本松,ﾆﾎﾝﾏﾂ,nihonmatsu,二本松市金色久保,37.583333333333336,140.43,235,#昭51.12.3,1974-11-01,1976-12-03,二本松,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36307,36,1150,雨,a,津島,ﾂｼﾏ,tsushima,双葉郡浪江町下津島字町,37.56,140.75333333333333,400,昭52.3.23,1977-03-23,1977-03-23,浪江町津島,－,－,－,－,Y,N,N,N,N,N,N
福島,36342,36,1044,四,a,金山,ｶﾈﾔﾏ,kaneyama,大沼郡金山町大字中川字沖根原,37.473333333333336,139.52833333333334,296,平19.12.19,2007-12-19,2007-12-19,金山,9.9,4.5,36921,－,Y,Y,Y,Y,Y,N,Y
福島,36361,36,47570,官,s,若松,ﾜｶﾏﾂ,wakamatsu,会津若松市材木町　若松特別地域気象観測所,37.48833333333334,139.91,212,#昭50.3.17,1974-11-01,1975-03-17,若松,19.1,1.5,36923,－,Y,Y,Y,Y,Y,Y,Y
福島,36391,36,0294,四,a,船引,ﾌﾈﾋｷ,funehiki,田村市船引町船引字新房院,37.435,140.57666666666665,421,#昭51.12.2,1974-11-01,1976-12-02,田村市船引,6.5,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36411,36,0295,四,a,浪江,ﾅﾐｴ,namie,双葉郡浪江町大字川添字北上ノ原,37.49166666666667,140.965,43,#昭51.12.8,1974-11-01,1976-12-08,浪江,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36426,36,0297,四,a,只見,ﾀﾀﾞﾐ,tadami,南会津郡只見町只見字原,37.343333333333334,139.31333333333333,377,#昭51.7.20,1974-11-01,1976-07-20,只見,10.4,4.9,36915,－,Y,Y,Y,Y,Y,N,Y
福島,36461,36,1386,雨,a,湖南,ｺﾅﾝ,konan,郡山市湖南町福良字家老,37.388333333333335,140.09,536,昭57.6.18,1982-06-18,1982-06-18,郡山市湖南,－,－,－,－,Y,N,N,N,N,N,N
福島,36476,36,0299,四,a,郡山,ｺｵﾘﾔﾏ,kooriyama,郡山市安積町成田字東丸山,37.36833333333333,140.33,249,#昭51.3.12,1974-11-01,1976-03-12,郡山,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36501,36,1129,四,a,川内,ｶﾜｳﾁ,kawauchi,双葉郡川内村上川内字小山平,37.336666666666666,140.80833333333334,410,昭51.11.30,1976-11-30,1976-11-30,川内,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36511,36,0300,雨,a,富岡,ﾄﾐｵｶ,tomioka,双葉郡富岡町小浜,37.346666666666664,141.01666666666668,50,#,1974-11-01,1974-11-01,富岡,－,－,－,－,Y,N,N,N,N,N,N
福島,36536,36,0301,四,a,南郷,ﾅﾝｺﾞｳ,nangou,南会津郡南会津町界字梨木平,37.265,139.53666666666666,494,#昭51.11.19,1974-11-01,1976-11-19,南会津町南郷,7.9,4.3,36925,－,Y,Y,Y,Y,Y,N,Y
福島,36562,36,1294,四,a,湯本,ﾕﾓﾄ,yumoto,岩瀬郡天栄村田良尾字持石,37.276666666666664,140.06333333333333,646,昭63.10.5,1988-10-05,1988-10-05,天栄村湯本,9.8,2.5,36945,－,Y,Y,Y,Y,Y,N,Y
福島,36571,36,1268,雨,a,長沼,ﾅｶﾞﾇﾏ,naganuma,須賀川市長沼字町尻,37.288333333333334,140.21833333333333,317,昭53.8.8,1978-08-08,1978-08-08,須賀川市長沼,－,－,－,－,Y,N,N,N,N,N,N
福島,36581,36,1466,官,a,玉川,ﾀﾏｶﾜ,tamakawa,石川郡玉川村大字北須釜字はばき田　福島航空気象観測所,37.22666666666667,140.42666666666668,372,平15.1.1,2003-01-01,2003-01-01,玉川,10,1.5,36965,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,Y
福島,36591,36,0304,四,a,小野新町,ｵﾉﾆｲﾏﾁ,ononiimachi,田村郡小野町小野新町字舘廻,37.28666666666667,140.625,433,#昭51.12.2,1974-11-01,1976-12-02,小野町小野新町,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36597,36,1274,雨,a,川前,ｶﾜﾏｴ,kawamae,いわき市川前町下桶売字久保田,37.24666666666667,140.72333333333333,492,平26.12.3,2014-12-03,2014-12-03,いわき市川前,－,－,－,－,Y,N,N,N,N,N,N
福島,36611,36,1034,四,a,広野,ﾋﾛﾉ,hirono,双葉郡広野町下北迫字大谷地原,37.233333333333334,141.0,43,(昭50.5.22)昭51.12.13,1975-05-22,1976-12-13,広野,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36641,36,0303,四,a,田島,ﾀｼﾞﾏ,tajima,南会津郡南会津町田島字東下原,37.20666666666666,139.795,544,昭51.11.18,1976-11-18,1976-11-18,南会津町田島,9.9,3,36935,－,Y,Y,Y,Y,Y,N,Y
福島,36667,36,47597,官,s,白河,ｼﾗｶﾜ,shirakawa,白河市郭内　白河特別地域気象観測所,37.13166666666667,140.215,355,平6.1.28,1994-01-28,1994-01-28,白河,45.3,1.5,36937,－,Y,Y,Y,Y,Y,Y,Y
福島,36676,36,0307,四,a,石川,ｲｼｶﾜ,ishikawa,石川郡石川町双里字本宮,37.14666666666667,140.46,290,#昭51.11.26,1974-11-01,1976-11-26,石川,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36716,36,1295,四,a,桧枝岐,ﾋﾉｴﾏﾀ,hinoemata,南会津郡檜枝岐村字上河原,37.01,139.375,973,昭53.10.31,1978-10-31,1978-10-31,桧枝岐,9.9,4.5,36940,－,Y,Y,Y,Y,Y,N,Y
福島,36726,36,1269,雨,a,舘岩,ﾀﾃｲﾜ,tateiwa,南会津郡南会津町松戸原,37.09166666666667,139.53166666666667,690,昭53.8.9,1978-08-09,1978-08-09,南会津町舘岩,－,－,－,－,Y,N,N,N,N,N,N
福島,36781,36,0310,雨,a,平,ﾀｲﾗ,taira,いわき市好間町今新田字宮西,37.065,140.87666666666667,12,#,1974-11-01,1974-11-01,いわき市平,－,－,－,－,Y,N,N,N,N,N,N
福島,36821,36,0312,四,a,東白川,ﾋｶﾞｼｼﾗｶﾜ,higashishirakawa,東白川郡塙町大字上石井字新田,36.93833333333333,140.40833333333333,183,#昭51.11.25,1974-11-01,1976-11-25,塙町東白川,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36836,36,1607,四,a,山田,ﾔﾏﾀﾞ,yamada,いわき市山田町大谷,36.93333333333333,140.73333333333332,25,平21.3.17,2009-03-17,2009-03-17,いわき市山田,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福島,36846,36,47598,官,s,小名浜,ｵﾅﾊﾏ,onahama,いわき市小名浜字船引場　小名浜特別地域気象観測所,36.946666666666665,140.90333333333334,3,#昭50.3.17,1974-11-01,1975-03-17,小名浜,－,1.5,－,気温、雨、日照,Y,Y,Y,Y,Y,Y,N
福島,36846,36,47598,官,s,小名浜,ｵﾅﾊﾏ,onahama,いわき市小名浜大原字芳際,36.96333333333333,140.88333333333333,5,#昭50.3.17,1974-11-01,1975-03-17,小名浜,20,1.5,－,風,Y,Y,Y,Y,Y,Y,N
茨城,40041,40,0314,雨,a,花園,ﾊﾅｿﾞﾉ,hanazono,北茨城市華川町花園,36.86833333333333,140.63666666666666,370,#,1974-11-01,1974-11-01,北茨城市花園,－,－,－,－,Y,N,N,N,N,N,N
茨城,40046,40,0315,四,a,北茨城,ｷﾀｲﾊﾞﾗｷ,kitaibaraki,北茨城市関南町関本下,36.833333333333336,140.77166666666668,5,#昭53.1.18,1974-11-01,1978-01-18,北茨城,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
茨城,40061,40,0316,四,a,大子,ﾀﾞｲｺﾞ,daigo,久慈郡大子町大子,36.778333333333336,140.345,120,#昭53.1.13,1974-11-01,1978-01-13,大子,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
茨城,40066,40,1173,雨,a,徳田,ﾄｸﾀﾞ,tokuda,常陸太田市徳田町,36.778333333333336,140.48166666666665,270,昭52.7.15,1977-07-15,1977-07-15,常陸太田市徳田,－,－,－,－,Y,N,N,N,N,N,N
茨城,40076,40,1421,雨,a,大能,ｵｵﾉｳ,oonou,高萩市大能,36.74333333333333,140.59333333333333,395,昭60.6.5,1985-06-05,1985-06-05,高萩市大能,－,－,－,－,Y,N,N,N,N,N,N
茨城,40091,40,1331,四,a,常陸大宮,ﾋﾀﾁｵｵﾐﾔ,hitachioomiya,常陸大宮市上小瀬,36.60666666666667,140.325,95,昭53.12.20,1978-12-20,1978-12-20,常陸大宮市上小瀬,10.2,1.5,－,－,Y,Y,Y,Y,Y,N,N
茨城,40126,40,1170,雨,a,中野,ﾅｶﾉ,nakano,常陸太田市中野町,36.515,140.47333333333333,17,昭52.7.13,1977-07-13,1977-07-13,常陸太田市中野,－,－,－,－,Y,N,N,N,N,N,N
茨城,40136,40,1011,四,a,日立,ﾋﾀﾁ,hitachi,日立市会瀬町,36.58,140.645,34,(昭50.5.20)昭53.1.18,1975-05-20,1978-01-18,日立,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
茨城,40181,40,1388,雨,a,門井,ｶﾄﾞｲ,kadoi,筑西市門井,36.333333333333336,140.03333333333333,40,昭57.6.23,1982-06-23,1982-06-23,筑西市門井,－,－,－,－,Y,N,N,N,N,N,N
茨城,40191,40,0318,四,a,笠間,ｶｻﾏ,kasama,笠間市箱田,36.395,140.24,72,#昭53.1.31,1974-11-01,1978-01-31,笠間,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
茨城,40201,40,47629,官,s,水戸,ﾐﾄ,mito,水戸市金町　水戸地方気象台,36.38,140.46666666666667,29,#昭50.3.3,1974-11-01,1975-03-03,水戸,14.1,1.5,40900,－,Y,Y,Y,Y,Y,Y,Y
茨城,40221,40,0320,四,a,古河,ｺｶﾞ,koga,古河市北町,36.20166666666667,139.71666666666667,20,#昭53.1.11,1974-11-01,1978-01-11,古河,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
茨城,40231,40,1530,四,a,下館,ｼﾓﾀﾞﾃ,shimodate,筑西市西石田,36.281666666666666,139.98833333333334,24,平13.12.10,2001-12-10,2001-12-10,筑西市下館,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
茨城,40241,40,1012,雨,a,柿岡,ｶｷｵｶ,kakioka,石岡市柿岡,36.233333333333334,140.18833333333333,27,昭50.5.20,1975-05-20,1975-05-20,石岡市柿岡,－,－,－,－,Y,N,N,N,N,N,N
茨城,40251,40,1013,雨,a,美野里,ﾐﾉﾘ,minori,小美玉市部室,36.236666666666665,140.325,25,昭50.5.20,1975-05-20,1975-05-20,小美玉市美野里,－,－,－,－,Y,N,N,N,N,N,N
茨城,40281,40,0322,四,a,下妻,ｼﾓﾂﾏ,shimotsuma,下妻市二本紀,36.16833333333334,139.945,20,#昭53.1.11,1974-11-01,1978-01-11,下妻,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
茨城,40311,40,1245,四,a,鉾田,ﾎｺﾀ,hokota,鉾田市安房,36.16833333333334,140.52666666666667,32,昭53.1.31,1978-01-31,1978-01-31,鉾田,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
茨城,40326,40,0323,雨,a,坂東,ﾊﾞﾝﾄﾞｳ,bandou,坂東市辺田,36.04333333333334,139.89166666666668,16,#,1974-11-01,1974-11-01,坂東,－,－,－,－,Y,N,N,N,N,N,N
茨城,40336,40,47646,官,s,つくば,ﾂｸﾊﾞ,tsukuba,つくば市長峰　高層気象台,36.056666666666665,140.125,25,平2.3.9,1990-03-09,1990-03-09,つくば,10.6,1.5,40905,－,Y,Y,Y,Y,Y,Y,Y
茨城,40341,40,0324,四,a,土浦,ﾂﾁｳﾗ,tsuchiura,土浦市木田余東台,36.10333333333333,140.22,26,#昭53.1.12,1974-11-01,1978-01-12,土浦,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
茨城,40391,40,0911,雨,a,江戸崎,ｴﾄﾞｻｷ,edosaki,稲敷市江戸崎甲,35.96,140.32,25,昭50.3.28,1975-03-28,1975-03-28,稲敷市江戸崎,－,－,－,－,Y,N,N,N,N,N,N
茨城,40406,40,0325,四,a,鹿嶋,ｶｼﾏ,kashima,鹿嶋市城山,35.96333333333333,140.62166666666667,37,#昭53.1.17,1974-11-01,1978-01-17,鹿嶋,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
茨城,40426,40,1014,四,a,龍ケ崎,ﾘｭｳｶﾞｻｷ,ryuugasaki,龍ケ崎市大徳町,35.89,140.21166666666667,4,(昭50.5.20)昭53.12.19,1975-05-20,1978-12-19,龍ケ崎,9.3,1.5,－,－,Y,Y,Y,Y,Y,N,N
栃木,41011,41,0326,四,a,那須高原,ﾅｽｺｳｹﾞﾝ,nasukougen,那須郡那須町大島,37.123333333333335,140.035,749,#昭52.11.9,1974-11-01,1977-11-09,那須高原,6.6,1.5,41900,－,Y,Y,Y,Y,Y,N,Y
栃木,41076,41,1015,四,a,五十里,ｲｶﾘ,ikari,日光市五十里堀割,36.92166666666667,139.695,620,(昭50.5.20)昭52.11.10,1975-05-20,1977-11-10,日光市五十里,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
栃木,41091,41,0329,四,a,黒磯,ｸﾛｲｿ,kuroiso,那須塩原市埼玉,36.98166666666667,140.01833333333335,343,#昭52.12.26,1974-11-01,1977-12-26,那須塩原市黒磯,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
栃木,41116,41,1221,四,a,土呂部,ﾄﾞﾛﾌﾞ,dorobu,日光市土呂部,36.891666666666666,139.56833333333333,925,昭52.11.10,1977-11-10,1977-11-10,日光市土呂部,9.9,1.5,41905,－,Y,Y,Y,Y,Y,N,Y
栃木,41141,41,0331,四,a,大田原,ｵｵﾀﾜﾗ,ootawara,大田原市宇田川,36.84,140.035,188,#昭51.2.20,1974-11-01,1976-02-20,大田原,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
栃木,41166,41,47690,官,s,奥日光,ｵｸﾆｯｺｳ,okunikkou,日光市中宮祠　日光特別地域気象観測所,36.73833333333333,139.5,1292,#昭50.11.27,1974-11-01,1975-11-27,奥日光中禅寺湖畔,11.3,1.5,41910,－,Y,Y,Y,Y,Y,Y,Y
栃木,41172,41,1675,四,a,日光東町,ﾆｯｺｳﾋｶﾞｼﾏﾁ,nikkouhigashimachi,日光市稲荷町,36.75,139.615,561,令4.11.16,2022-11-16,2022-11-16,日光市日光東町,10.3,1.5,－,－,Y,Y,Y,Y,Y,N,N
栃木,41181,41,1334,四,a,塩谷,ｼｵﾔ,shioya,塩谷郡塩谷町大字田所,36.75666666666667,139.88333333333333,225,昭53.12.21,1978-12-21,1978-12-21,塩谷,10.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
栃木,41211,41,1016,雨,a,足尾,ｱｼｵ,ashio,日光市足尾町,36.64666666666667,139.44833333333332,650,昭50.5.20,1975-05-20,1975-05-20,日光市足尾,－,－,－,－,Y,N,N,N,N,N,N
栃木,41241,41,0334,雨,a,高根沢,ﾀｶﾈｻﾞﾜ,takanezawa,塩谷郡高根沢町上高根沢台の原,36.60666666666667,139.99833333333333,148,#,1974-11-01,1974-11-01,高根沢,－,－,－,－,Y,N,N,N,N,N,N
栃木,41247,41,1605,四,a,那須烏山,ﾅｽｶﾗｽﾔﾏ,nasukarasuyama,那須烏山市森田字小塙前,36.641666666666666,140.11666666666667,82,平21.2.24,2009-02-24,2009-02-24,那須烏山,10.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
栃木,41271,41,0335,四,a,鹿沼,ｶﾇﾏ,kanuma,鹿沼市見野,36.59166666666667,139.735,165,#昭53.1.10,1974-11-01,1978-01-10,鹿沼,10.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
栃木,41277,41,47615,官,s,宇都宮,ｳﾂﾉﾐﾔ,utsunomiya,宇都宮市明保野町　宇都宮地方気象台,36.54833333333333,139.86833333333334,119,平元.12.20,1989-12-20,1989-12-20,宇都宮,49.4,1.5,41915,－,Y,Y,Y,Y,Y,Y,Y
栃木,41311,41,0337,雨,a,葛生,ｸｽﾞｳ,kuzuu,佐野市豊代町,36.431666666666665,139.59,120,#,1974-11-01,1974-11-01,佐野市葛生,－,－,－,－,Y,N,N,N,N,N,N
栃木,41331,41,0338,四,a,真岡,ﾓｵｶ,mooka,真岡市下籠谷,36.47666666666667,139.98666666666668,91,#昭53.1.10,1974-11-01,1978-01-10,真岡,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
栃木,41356,41,0339,雨,a,足利,ｱｼｶｶﾞ,ashikaga,足利市元学町,36.34166666666667,139.46166666666667,35,#,1974-11-01,1974-11-01,足利,－,－,－,－,Y,N,N,N,N,N,N
栃木,41361,41,1018,四,a,佐野,ｻﾉ,sano,佐野市田沼町,36.36333333333334,139.57,68,(昭50.5.20)昭53.1.10,1975-05-20,1978-01-10,佐野,10.7,1.5,－,－,Y,Y,Y,Y,Y,N,N
栃木,41371,41,0340,雨,a,栃木,ﾄﾁｷﾞ,tochigi,栃木市平井町,36.373333333333335,139.70333333333335,65,#,1974-11-01,1974-11-01,栃木,－,－,－,－,Y,N,N,N,N,N,N
栃木,41376,41,0341,四,a,小山,ｵﾔﾏ,oyama,小山市出井,36.33833333333333,139.83,44,#昭53.1.10,1974-11-01,1978-01-10,小山,16.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
群馬,42046,42,1222,四,a,藤原,ﾌｼﾞﾜﾗ,fujiwara,利根郡みなかみ町藤原字屋倉,36.86333333333333,139.05833333333334,700,昭52.11.11,1977-11-11,1977-11-11,みなかみ町藤原,9.9,4,42900,－,Y,Y,Y,Y,Y,N,Y
群馬,42091,42,1019,四,a,みなかみ,ﾐﾅｶﾐ,minakami,利根郡みなかみ町湯原,36.77333333333333,138.965,524,(昭50.5.20)昭52.12.23,1975-05-20,1977-12-23,みなかみ町湯原,10,3,42905,－,Y,Y,Y,Y,Y,N,Y
群馬,42106,42,1174,雨,a,片品,ｶﾀｼﾅ,katashina,利根郡片品村鎌田,36.77166666666667,139.23833333333334,861,昭52.7.19,1977-07-19,1977-07-19,片品,－,－,－,－,Y,N,N,N,N,N,N
群馬,42121,42,0343,四,a,草津,ｸｻﾂ,kusatsu,吾妻郡草津町草津,36.61666666666667,138.59166666666667,1223,#昭52.12.23,1974-11-01,1977-12-23,草津,7.4,2.5,42910,－,Y,Y,Y,Y,Y,N,Y
群馬,42146,42,0346,四,a,沼田,ﾇﾏﾀ,numata,沼田市井土上町,36.66833333333334,139.02166666666668,390,#昭52.12.21,1974-11-01,1977-12-21,沼田,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
群馬,42186,42,1020,四,a,中之条,ﾅｶﾉｼﾞｮｳ,nakanojou,吾妻郡中之条町伊勢町,36.586666666666666,138.85,354,(昭50.5.20)昭52.12.21,1975-05-20,1977-12-21,中之条,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
群馬,42221,42,0348,四,a,田代,ﾀｼﾛ,tashiro,吾妻郡嬬恋村田代,36.46333333333333,138.46333333333334,1230,#昭52.12.22,1974-11-01,1977-12-22,嬬恋村田代,9.9,2,－,－,Y,Y,Y,Y,Y,N,N
群馬,42241,42,0349,雨,a,榛名山,ﾊﾙﾅｻﾝ,harunasan,高崎市榛名湖町沼ノ原甲,36.471666666666664,138.87333333333333,1088,#,1974-11-01,1974-11-01,高崎市榛名山,－,－,－,－,Y,N,N,N,N,N,N
群馬,42251,42,47624,官,s,前橋,ﾏｴﾊﾞｼ,maebashi,前橋市昭和町　前橋地方気象台,36.405,139.06,112,#昭50.2.27,1974-11-01,1975-02-27,前橋,－,1.5,42915,気温、雨,Y,Y,Y,Y,Y,Y,Y
群馬,42251,42,47624,官,s,前橋,ﾏｴﾊﾞｼ,maebashi,前橋市元総社町,36.38666666666666,139.03833333333333,112,#昭50.2.27,1974-11-01,1975-02-27,前橋,12.6,1.5,－,風、日照,Y,Y,Y,Y,Y,Y,N
群馬,42261,42,1259,雨,a,黒保根,ｸﾛﾎﾈ,kurohone,桐生市黒保根町水沼,36.501666666666665,139.28333333333333,285,昭53.6.16,1978-06-16,1978-06-16,桐生市黒保根,－,－,－,－,Y,N,N,N,N,N,N
群馬,42266,42,0351,四,a,桐生,ｷﾘｭｳ,kiryuu,桐生市元宿町,36.41,139.325,117,#昭51.2.6,1974-11-01,1976-02-06,桐生,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
群馬,42286,42,0353,四,a,上里見,ｶﾐｻﾄﾐ,kamisatomi,高崎市上里見町,36.376666666666665,138.895,183,#昭52.12.20,1974-11-01,1977-12-20,高崎市上里見,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
群馬,42302,42,1021,四,a,伊勢崎,ｲｾｻｷ,isesaki,伊勢崎市宮子町,36.33166666666666,139.165,64,平10.7.27,1998-07-27,1998-07-27,伊勢崎,11.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
群馬,42326,42,0354,四,a,西野牧,ﾆｼﾉﾏｷ,nishinomaki,甘楽郡下仁田町西野牧,36.245,138.70666666666668,375,#昭52.12.20,1974-11-01,1977-12-20,下仁田町西野牧,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
群馬,42341,42,0355,雨,a,藤岡,ﾌｼﾞｵｶ,fujioka,藤岡市藤岡,36.24166666666667,139.07,95,#,1974-11-01,1974-11-01,藤岡,－,－,－,－,Y,N,N,N,N,N,N
群馬,42366,42,0356,四,a,館林,ﾀﾃﾊﾞﾔｼ,tatebayashi,館林市富士原町,36.24,139.51333333333332,23,#昭53.12.22,1974-11-01,1978-12-22,館林,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
群馬,42396,42,1223,四,a,神流,ｶﾝﾅ,kanna,多野郡神流町大字黒田字坂井道下,36.108333333333334,138.89666666666668,357,昭52.11.17,1977-11-17,1977-11-17,神流町神流,8.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
埼玉,43051,43,1009,四,a,寄居,ﾖﾘｲ,yorii,大里郡寄居町大字折原,36.105,139.18333333333334,128,(昭50.5.17)昭52.12.20,1975-05-17,1977-12-20,寄居,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
埼玉,43056,43,47626,官,s,熊谷,ｸﾏｶﾞﾔ,kumagaya,熊谷市桜町　熊谷地方気象台,36.15,139.38,30,#昭50.3.3,1974-11-01,1975-03-03,熊谷,16.7,1.5,43905,－,Y,Y,Y,Y,Y,Y,Y
埼玉,43091,43,1182,雨,a,上吉田,ｶﾐﾖｼﾀﾞ,kamiyoshida,秩父市上吉田,36.053333333333335,138.98,275,昭52.8.25,1977-08-25,1977-08-25,秩父市上吉田,－,－,－,－,Y,N,N,N,N,N,N
埼玉,43121,43,1069,雨,a,鴻巣,ｺｳﾉｽ,kounosu,鴻巣市中央,36.065,139.52166666666668,15,昭50.6.11,1975-06-11,1975-06-11,鴻巣,－,－,－,－,Y,N,N,N,N,N,N
埼玉,43126,43,0359,四,a,久喜,ｸｷ,kuki,久喜市六万部,36.086666666666666,139.635,12,#昭52.12.20,1974-11-01,1977-12-20,久喜,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
埼玉,43151,43,1000,雨,a,三峰,ﾐﾂﾐﾈ,mitsumine,秩父市三峰,35.92666666666667,138.92333333333335,975,昭50.5.16,1975-05-16,1975-05-16,秩父市三峰,－,－,－,－,Y,N,N,N,N,N,N
埼玉,43156,43,47641,官,s,秩父,ﾁﾁﾌﾞ,chichibu,秩父市上町　秩父特別地域気象観測所,35.99,139.07333333333332,232,#昭50.11.28,1974-11-01,1975-11-28,秩父,17.2,1.5,43900,－,Y,Y,Y,Y,Y,Y,Y
埼玉,43157,43,1159,雨,a,浦山,ｳﾗﾔﾏ,urayama,秩父市浦山,35.92,139.07,400,昭52.6.28,1977-06-28,1977-06-28,秩父市浦山,－,－,－,－,Y,N,N,N,N,N,N
埼玉,43162,43,1497,雨,a,ときがわ,ﾄｷｶﾞﾜ,tokigawa,比企郡ときがわ町大字大野字宮澤,35.99,139.20666666666668,295,平12.4.28,2000-04-28,2000-04-28,ときがわ,－,－,－,－,Y,N,N,N,N,N,N
